"40582","ACCT 203","Survey of Accounting","A01","Fairfax Campus","May 21, 2007 - Jun 22, 2007","MTWR","9:30 am - 11:45 am","Robinson Hall B208","Lecture","Constance M Hylton"
"41338","ACCT 203","Survey of Accounting","C02","Fairfax Campus","Jul 02, 2007 - Aug 03, 2007","TR","7:00 pm - 10:05 pm","Innovation Hall 105","Lecture","Constance M Hylton","Jul 02, 2007 - Aug 03, 2007","S","9:00 am - 12:05 pm","Innovation Hall 105","Lecture","TBA"
"40585","ACCT 301","Financial Acct/Mangerl Dec-Mkg","A01","Fairfax Campus","May 21, 2007 - Jun 22, 2007","MTWR","12:00 pm - 2:15 pm","Robinson Hall B208","Lecture","Sarah E Nutter, Constance M Hylton"
"41499","ACCT 301","Financial Acct/Mangerl Dec-Mkg","A03","Fairfax Campus","May 21, 2007 - Jun 22, 2007","TR","7:00 pm - 10:05 pm","Lecture Hall 3","Lecture","Syed Hasan","May 21, 2007 - Jun 22, 2007","S","9:00 am - 12:05 pm","Lecture Hall 3","Lecture","TBA"
"41339","ACCT 301","Financial Acct/Mangerl Dec-Mkg","C02","Fairfax Campus","Jul 02, 2007 - Aug 03, 2007","MWF","7:00 pm - 10:05 pm","Robinson Hall B208","Lecture","Paul T Harley"
"40588","ACCT 311","Managerial and Cost Accounting","A01","Fairfax Campus","May 21, 2007 - Jun 22, 2007","MTWR","12:00 pm - 2:15 pm","DNU Science Technology II 15","Lecture","Edward B Douthett"
"40589","ACCT 321","Financial Report/Analys","A01","Fairfax Campus","May 21, 2007 - Jun 22, 2007","TR","7:00 pm - 10:05 pm","DNU Science Technology II 15","Lecture","Phillip G Buchanan","May 21, 2007 - Jun 22, 2007","S","9:00 am - 12:05 pm","DNU Science Technology II 15","Lecture","TBA"
"40590","ACCT 321","Financial Report/Analys","A02","Fairfax Campus","May 21, 2007 - Jun 22, 2007","MTWR","12:00 pm - 2:15 pm","DNU Science Technology I 122","Lecture","Partha Sengupta"
"40591","ACCT 351","Taxation & Mngrl Decision Mkg","A01","Fairfax Campus","May 21, 2007 - Jun 22, 2007","TR","7:00 pm - 10:05 pm","DNU Science Technology I 122","Lecture","Eric C Braendel","May 21, 2007 - Jun 22, 2007","S","9:00 am - 12:05 pm","DNU Science Technology I 122","Lecture","TBA"
"40592","ACCT 361","Accounting Information Systems","A01","Fairfax Campus","May 21, 2007 - Jun 22, 2007","MWF","7:00 pm - 10:05 pm","Innovation Hall 105","Lecture","Constance M Hylton"
"40593","ACCT 411","Advanced Managerial Accounting","A01","Fairfax Campus","May 21, 2007 - Jun 22, 2007","MWF","7:00 pm - 10:05 pm","Innovation Hall 204","Lecture","Massood Y Zadeh"
"40594","ACCT 421","Adv Finan Acct Topics","C01","Fairfax Campus","Jul 02, 2007 - Aug 03, 2007","TR","7:00 pm - 10:05 pm","Robinson Hall B208","Lecture","Syed Hasan","Jul 02, 2007 - Aug 03, 2007","S","9:00 am - 12:05 pm","Robinson Hall B208","Lecture","TBA"
"40596","ACCT 461","Assurance and Audit Svcs","A01","Fairfax Campus","May 21, 2007 - Jun 22, 2007","TR","7:00 pm - 10:05 pm","Robinson Hall B228","Lecture","Keith L Jones","May 21, 2007 - Jun 22, 2007","S","9:00 am - 12:05 pm","Robinson Hall B228","Lecture","Keith L Jones"
"40597","ACCT 472","Govt/Not-for-Profit Accounting","C01","Fairfax Campus","Jul 02, 2007 - Aug 03, 2007","MWF","7:00 pm - 10:05 pm","DNU Science Technology I 122","Lecture","David J Harr"
"40631","ACCT 743","Corporate Financial Reporting","X01","Fairfax Campus","May 29, 2007 - Jul 12, 2007","MW","7:00 pm - 10:00 pm","Innovation Hall 135","Seminar","Partha Sengupta"
"42139","ACCT 792","Seminar in Accounting","C01","Fairfax Campus","Jul 02, 2007 - Aug 03, 2007","MWF","7:00 pm - 10:05 pm","DNU Science Technology I 122","Lec/Sem","David J Harr"
"40340","ANTH 114","Intro to Cultural Anthropology","A01","Fairfax Campus","May 21, 2007 - Jun 22, 2007","MTWR","12:00 pm - 2:15 pm","Robinson Hall A248","Lecture","Susan R Trencher"
"40349","ANTH 114","Intro to Cultural Anthropology","C01","Fairfax Campus","Jul 02, 2007 - Aug 03, 2007","MWF","9:00 am - 12:05 pm","Robinson Hall B111","Lecture","Andrew Bickford"
"41227","ANTH 332","Cult in Comparative Perspectiv","A01","Fairfax Campus","May 21, 2007 - Jun 22, 2007","MTWR","9:30 am - 11:45 am","David King Jr. Hall 2053","Lecture","Susan R Trencher"
"41229","ANTH 381","Health, Healing and Culture","C01","Fairfax Campus","Jul 02, 2007 - Aug 03, 2007","MWF","7:00 pm - 10:05 pm","Innovation Hall 204","Lecture","Andrew Bickford"
"41973","ANTH 687","Culture and Curing","C01","Fairfax Campus","Jul 02, 2007 - Aug 03, 2007","MWF","7:00 pm - 10:05 pm","Innovation Hall 204","Lecture","Andrew Bickford"
"40143","ARAB 101","Elementary Arabic I","A01","Fairfax Campus","May 21, 2007 - Jun 22, 2007","MTWR","9:30 am - 11:45 am","Thompson Hall 106","Lecture","Samir Latif"
"40165","ARAB 102","Elementary Arabic II","C01","Fairfax Campus","Jul 02, 2007 - Aug 03, 2007","MTWR","9:30 am - 11:45 am","Thompson Hall 106","Lecture","Samir Latif"
"40454","ARTH 200","Survey of Western Art","C01","Fairfax Campus","Jul 02, 2007 - Aug 03, 2007","MTWR","9:30 am - 11:45 am","Fine Arts Building DNU B110","Lecture","Christopher A Gregg"
"40436","ARTH 201","Survey of Western Art","A01","Fairfax Campus","May 21, 2007 - Jun 22, 2007","MTWR","9:30 am - 11:45 am","Fine Arts Building DNU B110","Lecture","Margaret Richardson"
"41376","ARTH 319","Art of Ancient Near East","C01","Fairfax Campus","Jul 02, 2007 - Aug 03, 2007","MTWR","12:00 pm - 2:15 pm","Fine Arts Building DNU B110","Lecture","Richard S Mason"
