"71524","ACCT 203","Survey of Accounting","001","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","M","1:30 pm - 2:45 pm","Enterprise Hall 178","Lecture","Constance M Hylton"
"71525","ACCT 203","Survey of Accounting","002","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","W","1:30 pm - 2:45 pm","Enterprise Hall 178","Lecture","Constance M Hylton"
"71526","ACCT 203","Survey of Accounting","003","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","M","7:20 pm - 10:00 pm","Music/Theater Building 1005","Lecture","Paul T Harley"
"71527","ACCT 203","Recitation for Lecture 001","301","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","F","7:30 am - 8:45 am","Mason Hall D005","Recitation","TBA"
"71530","ACCT 203","Recitation for Lecture 001","302","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","F","9:00 am - 10:15 am","Mason Hall D005","Recitation","TBA"
"72944","ACCT 203","Recitation for Lecture 001","303","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","F","10:30 am - 11:45 am","Mason Hall D005","Recitation","TBA"
"71528","ACCT 203","Recitation for Lecture 001","304","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","F","12:00 pm - 1:15 pm","Innovation Hall 136","Recitation","TBA"
"71529","ACCT 203","Recitation for Lecture 002","305","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","F","1:30 pm - 2:45 pm","Mason Hall D005","Recitation","TBA"
"71531","ACCT 203","Recitation for Lecture 002","306","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","F","3:00 pm - 4:15 pm","Mason Hall D005","Recitation","TBA"
"72533","ACCT 203","Recitation for Lecture 002","307","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","F","4:30 pm - 5:45 pm","Mason Hall D005","Recitation","TBA"
"78594","ACCT 203","Recitation for Lecture 002","309","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","F","9:00 am - 10:15 am","Mason Hall D001","Recitation","TBA"
"74317","ACCT 203","Survey of Accounting","DL1","Internet Campus","Aug 31, 2015 - Dec 21, 2015"," ","TBA","On-line/Internet NET","Lecture","Constance M Hylton"
"82353","ACCT 203","Survey of Accounting","K01","Korea Campus","Aug 31, 2015 - Dec 18, 2015","TR","2:15 pm - 3:30 pm","Mason Korea TBA","Lecture","Jung-wha Lee"
"71538","ACCT 301","Financial Acct/Mangerl Dec-Mkg","001","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","MW","9:00 am - 10:15 am","Exploratory Hall L003","Lecture","Constance M Hylton"
"71539","ACCT 301","Financial Acct/Mangerl Dec-Mkg","002","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","R","7:20 pm - 10:00 pm","Exploratory Hall L003","Lecture","Mark D Chase"
"71534","ACCT 301","Financial Acct/Mangerl Dec-Mkg","003","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","F","7:30 am - 10:10 am","Exploratory Hall L003","Lecture","TBA"
"71532","ACCT 301","Financial Acct/Mangerl Dec-Mkg","004","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","MW","10:30 am - 11:45 am","Music/Theater Building 1005","Lecture","Ling L Lisic"
"78267","ACCT 301","Financial Acct/Mangerl Dec-Mkg","005","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","M","4:30 pm - 7:10 pm","Music/Theater Building 1005","Lecture","Janet A Faughnan"
"78343","ACCT 301","Financial Acct/Mangerl Dec-Mkg","006","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","T","7:20 pm - 10:00 pm","Music/Theater Building 1005","Lecture","TBA"
"78358","ACCT 301","Financial Acct/Mangerl Dec-Mkg","007","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","TR","1:30 pm - 2:45 pm","Mason Hall D005","Lecture","Janet A Faughnan"
"82579","ACCT 301","Financial Acct/Mangerl Dec-Mkg","008","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","W","7:20 pm - 10:00 pm","David King Jr. Hall 1006","Lecture","TBA"
"78254","ACCT 303","Accounting for Decision Making","001","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","TR","12:00 pm - 1:15 pm","Music/Theater Building 1005","Lecture","Janet A Faughnan"
"78256","ACCT 303","Accounting for Decision Making","002","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","T","4:30 pm - 7:10 pm","Lecture Hall 2","Lecture","Janet A Faughnan"
"71540","ACCT 311","Managerial and Cost Accounting","001","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","TR","1:30 pm - 2:45 pm","Mason Hall D001","Lecture","Massood Y Zadeh"
"71541","ACCT 311","Managerial and Cost Accounting","002","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","MW","12:00 pm - 1:15 pm","Mason Hall D001","Lecture","Massood Y Zadeh"
"72047","ACCT 311","Managerial and Cost Accounting","003","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","M","7:20 pm - 10:00 pm","Mason Hall D001","Lecture","Francisco J Roman"
"74126","ACCT 311","Managerial and Cost Accounting","004","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","MW","10:30 am - 11:45 am","Mason Hall D001","Lecture","Massood Y Zadeh"
"75302","ACCT 311","Managerial and Cost Accounting","005","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","R","7:20 pm - 10:00 pm","Innovation Hall 134","Lecture","Francisco J Roman"
"82514","ACCT 311","Managerial and Cost Accounting","006","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","M","7:20 pm - 10:00 pm","Robinson Hall B208","Lecture","TBA"
"78257","ACCT 330","Financial Accounting I","001","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","TR","9:00 am - 10:15 am","Planetary Hall 120","Lecture","TBA"
"78258","ACCT 330","Financial Accounting I","002","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","MW","3:00 pm - 4:15 pm","Planetary Hall 127","Lecture","Ling L Lisic"
"78259","ACCT 330","Financial Accounting I","003","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","W","7:20 pm - 10:00 pm","Robinson Hall B104","Lecture","TBA"
"72116","ACCT 331","Financial Accounting II","001","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","MW","3:00 pm - 4:15 pm","Enterprise Hall 277","Lecture","Meng Li"
"71544","ACCT 331","Financial Accounting II","002","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","MW","1:30 pm - 2:45 pm","Enterprise Hall 174","Lecture","Meng Li"
"71542","ACCT 331","Financial Accounting II","003","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","MW","4:30 pm - 5:45 pm","Mason Hall D001","Lecture","Meng Li"
"71545","ACCT 331","Financial Accounting II","004","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","T","7:20 pm - 10:00 pm","Enterprise Hall 275","Lecture","Mark A Ingram"
"75566","ACCT 331","Financial Accounting II","005","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","TR","10:30 am - 11:45 am","Music/Theater Building 1007","Lecture","Mark A Ingram"
"82497","ACCT 331","Financial Accounting II","006","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","MW","9:00 am - 10:15 am","Enterprise Hall 174","Lecture","TBA"
"71547","ACCT 332","Financial Accounting III","001","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","TR","10:30 am - 11:45 am","Nguyen Engineering Building 1109","Lecture","Bret A Johnson"
"71546","ACCT 332","Financial Accounting III","002","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","TR","12:00 pm - 1:15 pm","Enterprise Hall 173","Lecture","Bret A Johnson"
"71550","ACCT 332","Financial Accounting III","003","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","W","4:30 pm - 7:10 pm","Enterprise Hall 173","Lecture","Bret A Johnson"
"71549","ACCT 332","Financial Accounting III","004","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","W","7:20 pm - 10:00 pm","Enterprise Hall 277","Lecture","TBA"
"71551","ACCT 351","Taxation/Mngrl Decision Mkg","001","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","TR","1:30 pm - 2:45 pm","Enterprise Hall 174","Lecture","Kelly M Wentland"
"71552","ACCT 351","Taxation/Mngrl Decision Mkg","002","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","TR","3:00 pm - 4:15 pm","Mason Hall D001","Lecture","Kelly M Wentland"
"71553","ACCT 351","Taxation/Mngrl Decision Mkg","003","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","M","7:20 pm - 10:00 pm","Robinson Hall B228","Lecture","Kelly M Wentland"
"76153","ACCT 351","Taxation/Mngrl Decision Mkg","004","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","W","7:20 pm - 10:00 pm","Innovation Hall 206","Lecture","Mark W Kotila"
"82580","ACCT 351","Taxation/Mngrl Decision Mkg","005","Fairfax Campus","Aug 31, 2015 - Dec 21, 2015","TR","5:55 pm - 7:10 pm","Krug Hall 210","Lecture","TBA"
