"40324","ACCT 203","Survey of Accounting","A01","Fairfax Campus","May 17, 2010 - Jun 18, 2010","MTWR","9:30 am - 11:45 am","DNU Science Technology I 122","Lecture","Constance M Hylton"
"40419","ACCT 203","Survey of Accounting","C01","Fairfax Campus","Jul 06, 2010 - Aug 05, 2010","TR","7:00 pm - 10:05 pm","DNU Science Technology I 122","Lecture","Paul T Harley","Jul 06, 2010 - Aug 05, 2010","S","9:00 am - 12:05 pm","DNU Science Technology I 122","Lecture","TBA"
"40325","ACCT 301","Financial Acct/Mangerl Dec-Mkg","A01","Fairfax Campus","May 17, 2010 - Jun 18, 2010","MTWR","12:00 pm - 2:15 pm","Robinson Hall B228","Lecture","Syed Hasan"
"40327","ACCT 301","Financial Acct/Mangerl Dec-Mkg","A03","Fairfax Campus","May 17, 2010 - Jun 18, 2010","TR","7:00 pm - 10:05 pm","Robinson Hall A111","Lecture","Sarah E Nutter","May 17, 2010 - Jun 18, 2010","S","9:00 am - 12:05 pm","Robinson Hall A111","Lecture","TBA"
"40422","ACCT 301","Financial Acct/Mangerl Dec-Mkg","C01","Fairfax Campus","Jul 06, 2010 - Aug 05, 2010","MTWR","2:30 pm - 4:45 pm","Robinson Hall B228","Lecture","Wagih G Dafashy"
"40424","ACCT 301","Financial Acct/Mangerl Dec-Mkg","C02","Fairfax Campus","Jul 06, 2010 - Aug 05, 2010","MWF","7:00 pm - 10:05 pm","Innovation Hall 132","Lecture","Wagih G Dafashy"
"42244","ACCT 311","Managerial and Cost Accounting","A02","Fairfax Campus","May 17, 2010 - Jun 18, 2010","MTWR","12:00 pm - 2:15 pm","Innovation Hall 206","Lecture","Massood Y Zadeh"
"40330","ACCT 331","Intermediate Financial Acct I","A02","Fairfax Campus","May 17, 2010 - Jun 18, 2010","TR","7:00 pm - 10:05 pm","Robinson Hall B205","Lecture","Syed Hasan","May 17, 2010 - Jun 18, 2010","S","9:00 am - 12:05 pm","Robinson Hall B205","Lecture","TBA"
"42243","ACCT 331","Intermediate Financial Acct I","A03","Fairfax Campus","May 17, 2010 - Jun 18, 2010","MTWR","2:30 pm - 4:45 pm","Innovation Hall 136","Lecture","Syed Hasan"
"40426","ACCT 332","Intermediate Financial Acct II","X01","Fairfax Campus","Jun 29, 2010 - Jul 30, 2010","TR","7:00 pm - 10:05 pm","Robinson Hall B224","Lecture","Phillip G Buchanan","Jun 29, 2010 - Jul 30, 2010","S","9:00 am - 12:05 pm","Robinson Hall B224","Lecture","TBA"
"40400","ACCT 351","Taxation/Mngrl Decision Mkg","A01","Fairfax Campus","May 17, 2010 - Jun 18, 2010","MTWR","9:30 am - 11:45 am","Nguyen Engineering Building 1101","Lecture","Anne M Magro"
"42644","ACCT 351","Taxation/Mngrl Decision Mkg","A02","Fairfax Campus","May 17, 2010 - Jun 18, 2010","MTWR","12:00 pm - 2:15 pm","Nguyen Engineering Building 1101","Lecture","Anne M Magro"
"40402","ACCT 361","Accounting Information Systems","A01","Fairfax Campus","May 17, 2010 - Jun 18, 2010","MTWR","12:00 pm - 2:15 pm","Nguyen Engineering Building 1109","Lecture","Constance M Hylton"
"40332","ACCT 461","Assurance and Audit Services","A01","Fairfax Campus","May 17, 2010 - Jun 18, 2010","TR","7:00 pm - 10:05 pm","Innovation Hall 136","Lecture","Keith L Jones","May 17, 2010 - Jun 18, 2010","S","9:00 am - 12:05 pm","Innovation Hall 132","Lecture","TBA"
"40835","ACCT 461","Assurance and Audit Services","A02","Fairfax Campus","May 17, 2010 - Jun 18, 2010","MTWR","2:30 pm - 4:45 pm","Enterprise Hall 174","Lecture","Keith L Jones"
"40427","ACCT 472","Govt/Not-for-Profit Accounting","A01","Fairfax Campus","May 17, 2010 - Jun 18, 2010","MWF","7:00 pm - 10:05 pm","Innovation Hall 222","Lecture","Eugene R Blue"
"42148","ACCT 743","Corporate Financial Reporting","X01","Fairfax Campus","Jun 01, 2010 - Jul 20, 2010","TR","4:30 pm - 7:10 pm","Enterprise Hall 173","Seminar","Eugene R Blue"
"40411","ANTH 114","Intro to Cultural Anthropology","A01","Fairfax Campus","May 17, 2010 - Jun 18, 2010","MTWR","9:30 am - 11:45 am","Robinson Hall B124","Lecture","Susan R Trencher"
"40413","ANTH 332","Cult in Comparative Perspectiv","A01","Fairfax Campus","May 17, 2010 - Jun 18, 2010","TR","7:00 pm - 10:05 pm","DNU Science Technology II 15","Lecture","Susan R Trencher","May 17, 2010 - Jun 18, 2010","S","9:00 am - 12:05 pm","DNU Science Technology II 15","Lecture","TBA"
"41925","ANTH 399","Historic Cemetery Study","X01","Fairfax Campus","May 17, 2010 - Jun 04, 2010","MTWRF","9:00 am - 12:00 pm","Robinson Hall B208","Lecture","Ann M Palkovich"
"40054","ARAB 210","Intermediate Arabic","A01","Fairfax Campus","May 17, 2010 - Jun 18, 2010","MTWR","9:30 am - 11:45 am","Robinson Hall A245","Lecture","Omar Salawdeh"
"40055","ARAB 250","Gateway to Advanced Arabic","C01","Fairfax Campus","Jul 06, 2010 - Aug 05, 2010","MTWR","9:30 am - 11:45 am","Robinson Hall A250","Lecture","Abdulrazzak Aldhobhani"
