"11436","ACCT 203","Survey of Accounting","001","Fairfax Campus","Jan 24, 2011 - May 18, 2011","M","12:00 pm - 1:15 pm","Nguyen Engineering Building 1101","Lecture","Constance M Hylton"
"11437","ACCT 203","Survey of Accounting","002","Fairfax Campus","Jan 24, 2011 - May 18, 2011","W","12:00 pm - 1:15 pm","Nguyen Engineering Building 1101","Lecture","Constance M Hylton"
"11438","ACCT 203","Survey of Accounting","003","Fairfax Campus","Jan 24, 2011 - May 18, 2011","M","7:20 pm - 10:00 pm","Nguyen Engineering Building 1101","Lecture","Paul T Harley"
"11439","ACCT 203","Recitation for Lecture 001","301","Fairfax Campus","Jan 24, 2011 - May 18, 2011","T","9:00 am - 10:15 am","Enterprise Hall 277","Recitation","Matthew David Snyder"
"11440","ACCT 203","Recitation for Lecture 001","302","Fairfax Campus","Jan 24, 2011 - May 18, 2011","T","10:30 am - 11:45 am","Enterprise Hall 277","Recitation","Matthew David Snyder"
"11443","ACCT 203","Recitation for Lecture 001","303","Fairfax Campus","Jan 24, 2011 - May 18, 2011","T","12:00 pm - 1:15 pm","Enterprise Hall 277","Recitation","Matthew David Snyder, Cara Ashleigh Shaffer"
"11446","ACCT 203","Recitation for Lecture 001","304","Fairfax Campus","Jan 24, 2011 - May 18, 2011","T","1:30 pm - 2:45 pm","Enterprise Hall 277","Recitation","TBA"
"11442","ACCT 203","Recitation for Lecture 002","305","Fairfax Campus","Jan 24, 2011 - May 18, 2011","R","9:00 am - 10:15 am","Enterprise Hall 277","Recitation","Theresa Marie DeLucca"
"11445","ACCT 203","Recitation for Lecture 002","306","Fairfax Campus","Jan 24, 2011 - May 18, 2011","R","10:30 am - 11:45 am","Enterprise Hall 277","Recitation","Theresa Marie DeLucca"
"11447","ACCT 203","Recitation for Lecture 002","307","Fairfax Campus","Jan 24, 2011 - May 18, 2011","R","12:00 pm - 1:15 pm","Enterprise Hall 277","Recitation","Theresa Marie DeLucca"
"13924","ACCT 203","Recitation for Lecture 002","308","Fairfax Campus","Jan 24, 2011 - May 18, 2011","R","1:30 pm - 2:45 pm","Enterprise Hall 277","Recitation","Cara Ashleigh Shaffer"
"11450","ACCT 301","Financial Acct/Mangerl Dec-Mkg","001","Fairfax Campus","Jan 24, 2011 - May 18, 2011","MW","1:30 pm - 2:45 pm","Art and Design Building 2003","Lecture","Syed Hasan"
"11451","ACCT 301","Financial Acct/Mangerl Dec-Mkg","002","Fairfax Campus","Jan 24, 2011 - May 18, 2011","MW","3:00 pm - 4:15 pm","Art and Design Building 2003","Lecture","Syed Hasan"
"11452","ACCT 301","Financial Acct/Mangerl Dec-Mkg","003","Fairfax Campus","Jan 24, 2011 - May 18, 2011","MW","10:30 am - 11:45 am","DNU Science Technology II 7","Lecture","Syed Hasan"
"11454","ACCT 301","Financial Acct/Mangerl Dec-Mkg","004","Fairfax Campus","Jan 24, 2011 - May 18, 2011","MW","12:00 pm - 1:15 pm","Enterprise Hall 178","Lecture","Syed Hasan"
"11464","ACCT 301","Financial Acct/Mangerl Dec-Mkg","005","Fairfax Campus","Jan 24, 2011 - May 18, 2011","TR","1:30 pm - 2:45 pm","Art and Design Building 2003","Lecture","Wagih G Dafashy"
"11466","ACCT 301","Financial Acct/Mangerl Dec-Mkg","006","Fairfax Campus","Jan 24, 2011 - May 18, 2011","TR","3:00 pm - 4:15 pm","Innovation Hall 105","Lecture","Wagih G Dafashy"
"11467","ACCT 301","Financial Acct/Mangerl Dec-Mkg","007","Fairfax Campus","Jan 24, 2011 - May 18, 2011","M","7:20 pm - 10:00 pm","DNU Science Technology I 131","Lecture","Mark D Chase"
"11468","ACCT 301","Financial Acct/Mangerl Dec-Mkg","008","Fairfax Campus","Jan 24, 2011 - May 18, 2011","T","7:20 pm - 10:00 pm","DNU Science Technology II 7","Lecture","Wagih G Dafashy"
"11469","ACCT 301","Financial Acct/Mangerl Dec-Mkg","009","Fairfax Campus","Jan 24, 2011 - May 18, 2011","R","4:30 pm - 7:10 pm","DNU Science Technology II 7","Lecture","Patrick E Walsh"
"11470","ACCT 301","Financial Acct/Mangerl Dec-Mkg","010","Fairfax Campus","Jan 24, 2011 - May 18, 2011","T","4:30 pm - 7:10 pm","Robinson Hall B113","Lecture","Sarah E Nutter"
"11471","ACCT 311","Managerial and Cost Accounting","001","Fairfax Campus","Jan 24, 2011 - May 18, 2011","TR","9:00 am - 10:15 am","Robinson Hall A247","Lecture","Edward B Douthett"
