"11025","ACCT 203","Survey of Accounting","001","Fairfax Campus","Jan 22, 2013 - May 15, 2013","M","12:00 pm - 1:15 pm","Nguyen Engineering Building 1101","Lecture","Constance M Hylton"
"11026","ACCT 203","Survey of Accounting","002","Fairfax Campus","Jan 22, 2013 - May 15, 2013","W","12:00 pm - 1:15 pm","Nguyen Engineering Building 1101","Lecture","Constance M Hylton"
"11027","ACCT 203","Survey of Accounting","003","Fairfax Campus","Jan 22, 2013 - May 15, 2013","M","7:20 pm - 10:00 pm","Nguyen Engineering Building 1101","Lecture","Paul T Harley"
"11028","ACCT 203","Recitation for Lecture 001","301","Fairfax Campus","Jan 22, 2013 - May 15, 2013","F","9:00 am - 10:15 am","Nguyen Engineering Building 1110","Recitation","Helen E Edem"
"11029","ACCT 203","Recitation for Lecture 001","302","Fairfax Campus","Jan 22, 2013 - May 15, 2013","F","9:00 am - 10:15 am","Innovation Hall 133","Recitation","Justine Lea Cherochak"
"11033","ACCT 203","Recitation for Lecture 001","303","Fairfax Campus","Jan 22, 2013 - May 15, 2013","F","10:30 am - 11:45 am","Robinson Hall A249","Recitation","Conor J Owens"
"13955","ACCT 203","Recitation for Lecture 001","304","Fairfax Campus","Jan 22, 2013 - May 15, 2013","F","12:00 pm - 1:15 pm","Enterprise Hall 275","Recitation","Helen E Edem"
"11031","ACCT 203","Recitation for Lecture 002","305","Fairfax Campus","Jan 22, 2013 - May 15, 2013","F","9:00 am - 10:15 am","Robinson Hall A249","Recitation","Conor J Owens"
"13957","ACCT 203","Recitation for Lecture 002","306","Fairfax Campus","Jan 22, 2013 - May 15, 2013","F","9:00 am - 10:15 am","Innovation Hall 131","Recitation","Hayden James Ramsey"
"13958","ACCT 203","Recitation for Lecture 002","307","Fairfax Campus","Jan 22, 2013 - May 15, 2013","F","10:30 am - 11:45 am","Enterprise Hall 275","Recitation","Justine Lea Cherochak"
"11034","ACCT 203","Recitation for Lecture 002","308","Fairfax Campus","Jan 22, 2013 - May 15, 2013","F","12:00 pm - 1:15 pm","Robinson Hall A249","Recitation","Hayden James Ramsey"
"13960","ACCT 204","Honors Survey of Accounting","H01","Fairfax Campus","Jan 22, 2013 - May 15, 2013","MW","4:30 pm - 5:45 pm","Enterprise Hall 173","Lecture","Constance M Hylton"
"11036","ACCT 301","Financial Acct/Mangerl Dec-Mkg","002","Fairfax Campus","Jan 22, 2013 - May 15, 2013","MW","9:00 am - 10:15 am","University Hall 1200","Lecture","Janet A Faughnan"
"11037","ACCT 301","Financial Acct/Mangerl Dec-Mkg","003","Fairfax Campus","Jan 22, 2013 - May 15, 2013","MW","10:30 am - 11:45 am","East 201","Lecture","Janet A Faughnan"
"11038","ACCT 301","Financial Acct/Mangerl Dec-Mkg","004","Fairfax Campus","Jan 22, 2013 - May 15, 2013","TR","12:00 pm - 1:15 pm","Innovation Hall 105","Lecture","Janet A Faughnan"
"11039","ACCT 301","Financial Acct/Mangerl Dec-Mkg","005","Fairfax Campus","Jan 22, 2013 - May 15, 2013","MW","1:30 pm - 2:45 pm","Planetary Hall 129","Lecture","Constance M Hylton"
"11043","ACCT 301","Financial Acct/Mangerl Dec-Mkg","006","Fairfax Campus","Jan 22, 2013 - May 15, 2013","MW","3:00 pm - 4:15 pm","East 201","Lecture","Sarah E Nutter"
"11044","ACCT 301","Financial Acct/Mangerl Dec-Mkg","007","Fairfax Campus","Jan 22, 2013 - May 15, 2013","TR","9:00 am - 10:15 am","Robinson Hall B104","Lecture","Janet A Faughnan"
"11045","ACCT 301","Financial Acct/Mangerl Dec-Mkg","008","Fairfax Campus","Jan 22, 2013 - May 15, 2013","F","1:30 pm - 4:10 pm","Robinson Hall B104","Lecture","Jill E Mitchell"
"11046","ACCT 301","Financial Acct/Mangerl Dec-Mkg","009","Fairfax Campus","Jan 22, 2013 - May 15, 2013","W","7:20 pm - 10:00 pm","Enterprise Hall 178","Lecture","Mark D Chase"
"11047","ACCT 301","Financial Acct/Mangerl Dec-Mkg","010","Fairfax Campus","Jan 22, 2013 - May 15, 2013","R","4:30 pm - 7:10 pm","David King Jr. Hall 1006","Lecture","Simerjeet K Mudahar"
"11050","ACCT 311","Managerial and Cost Accounting","002","Fairfax Campus","Jan 22, 2013 - May 15, 2013","MW","10:30 am - 11:45 am","Innovation Hall 136","Lecture","Edward B Douthett"
"11052","ACCT 311","Managerial and Cost Accounting","003","Fairfax Campus","Jan 22, 2013 - May 15, 2013","MW","1:30 pm - 2:45 pm","Enterprise Hall 277","Lecture","Edward B Douthett"
"11054","ACCT 311","Managerial and Cost Accounting","004","Fairfax Campus","Jan 22, 2013 - May 15, 2013","TR","3:00 pm - 4:15 pm","East 122","Lecture","Francisco J Roman"
