"73328","ACCT 203","Survey of Accounting","001","Fairfax Campus","Aug 30, 2010 - Dec 21, 2010","M","12:00 pm - 1:15 pm","Lecture Hall 1","Lecture","Syed Hasan"
"73329","ACCT 203","Survey of Accounting","002","Fairfax Campus","Aug 30, 2010 - Dec 21, 2010","W","12:00 pm - 1:15 pm","Lecture Hall 1","Lecture","Syed Hasan"
"73330","ACCT 203","Survey of Accounting","003","Fairfax Campus","Aug 30, 2010 - Dec 21, 2010","M","7:20 pm - 10:00 pm","Nguyen Engineering Building 1101","Lecture","Paul T Harley"
"73331","ACCT 203","Recitation for Lecture 001","301","Fairfax Campus","Aug 30, 2010 - Dec 21, 2010","T","9:00 am - 10:15 am","Enterprise Hall 174","Recitation","Theresa Marie DeLucca"
"73332","ACCT 203","Recitation for Lecture 001","302","Fairfax Campus","Aug 30, 2010 - Dec 21, 2010","T","10:30 am - 11:45 am","Enterprise Hall 174","Recitation","Theresa Marie DeLucca"
"73333","ACCT 203","Recitation for Lecture 001","303","Fairfax Campus","Aug 30, 2010 - Dec 21, 2010","T","12:00 pm - 1:15 pm","Enterprise Hall 174","Recitation","Theresa Marie DeLucca"
"73334","ACCT 203","Recitation for Lecture 001","304","Fairfax Campus","Aug 30, 2010 - Dec 21, 2010","T","1:30 pm - 2:45 pm","Enterprise Hall 174","Recitation","Carrie C Warburton, Galina Danailova"
"73335","ACCT 203","Recitation for Lecture 002","305","Fairfax Campus","Aug 30, 2010 - Dec 21, 2010","R","9:00 am - 10:15 am","Enterprise Hall 174","Recitation","Matthew David Snyder"
"73336","ACCT 203","Recitation for Lecture 002","306","Fairfax Campus","Aug 30, 2010 - Dec 21, 2010","R","10:30 am - 11:45 am","Enterprise Hall 174","Recitation","Matthew David Snyder"
"73337","ACCT 203","Recitation for Lecture 002","307","Fairfax Campus","Aug 30, 2010 - Dec 21, 2010","R","12:00 pm - 1:15 pm","Enterprise Hall 174","Recitation","Matthew David Snyder"
"73338","ACCT 203","Recitation for Lecture 002","308","Fairfax Campus","Aug 30, 2010 - Dec 21, 2010","R","1:30 pm - 2:45 pm","Enterprise Hall 174","Recitation","Carrie C Warburton, Galina Danailova"
