"40003","ACCT 203","Survey of Accounting","A01","Fairfax Campus","May 19, 2008 - Jun 20, 2008","MTWR","9:30 am - 11:45 am","Robinson Hall B201","Lecture","Constance M Hylton"
"40005","ACCT 203","Survey of Accounting","C01","Fairfax Campus","Jun 30, 2008 - Aug 04, 2008","TR","7:00 pm - 10:05 pm","Innovation Hall 204","Lecture","Constance M Hylton","Jun 30, 2008 - Aug 04, 2008","S","9:00 am - 12:05 pm","Innovation Hall 204","Lecture","TBA"
"40006","ACCT 301","Financial Acct/Mangerl Dec-Mkg","A01","Fairfax Campus","May 19, 2008 - Jun 20, 2008","MTWR","12:00 pm - 2:15 pm","Innovation Hall 132","Lecture","Syed Hasan"
"40007","ACCT 301","Financial Acct/Mangerl Dec-Mkg","A02","Fairfax Campus","May 19, 2008 - Jun 20, 2008","TR","7:00 pm - 10:05 pm","Innovation Hall 132","Lecture","Syed Hasan","May 19, 2008 - Jun 20, 2008","S","9:00 am - 12:05 pm","Innovation Hall 132","Lecture","TBA"
"40008","ACCT 301","Financial Acct/Mangerl Dec-Mkg","C01","Fairfax Campus","Jun 30, 2008 - Aug 04, 2008","MWF","7:00 pm - 10:05 pm","Fine Arts Building DNU B106","Lecture","Paul T Harley"
"40009","ACCT 301","Financial Acct/Mangerl Dec-Mkg","C02","Fairfax Campus","Jun 30, 2008 - Aug 04, 2008","MWF","7:00 pm - 10:05 pm","Innovation Hall 204","Lecture","Patrick E Walsh"
"42444","ACCT 301","Financial Acct/Mangerl Dec-Mkg","C03","Fairfax Campus","Jun 30, 2008 - Aug 04, 2008","MWF","7:00 pm - 10:05 pm","Innovation Hall 105","Lecture","Sarah E Nutter, Constance M Hylton"
"40010","ACCT 311","Managerial and Cost Accounting","A01","Fairfax Campus","May 19, 2008 - Jun 20, 2008","MTWR","12:00 pm - 2:15 pm","Robinson Hall B203","Lecture","Edward B Douthett"
"40227","ACCT 331","Intermediate Financial Acct I","A01","Fairfax Campus","May 19, 2008 - Jun 20, 2008","TR","7:00 pm - 10:05 pm","Robinson Hall B111","Lecture","Gopal V Krishnan","May 19, 2008 - Jun 20, 2008","S","9:00 am - 12:05 pm","Robinson Hall B111","Lecture","TBA"
"40228","ACCT 331","Intermediate Financial Acct I","A02","Fairfax Campus","May 19, 2008 - Jun 20, 2008","MTWR","12:00 pm - 2:15 pm","Robinson Hall B113","Lecture","Partha Sengupta"
"40229","ACCT 332","Intermediate Financial Acct II","C01","Fairfax Campus","Jun 30, 2008 - Aug 04, 2008","TR","7:00 pm - 10:05 pm","Innovation Hall 105","Lecture","Phillip G Buchanan","Jun 30, 2008 - Aug 04, 2008","S","9:00 am - 12:05 pm","Innovation Hall 105","Lecture","TBA"
"40230","ACCT 351","Taxation & Mngrl Decision Mkg","A01","Fairfax Campus","May 19, 2008 - Jun 20, 2008","TR","7:00 pm - 10:05 pm","Robinson Hall B224","Lecture","Massood Y Zadeh","May 19, 2008 - Jun 20, 2008","S","9:00 am - 12:05 pm","Robinson Hall B224","Lecture","TBA"
"41620","ACCT 351","Taxation & Mngrl Decision Mkg","A02","Fairfax Campus","May 19, 2008 - Jun 20, 2008","MTWR","2:30 pm - 4:45 pm","Enterprise Hall 276","Lecture","Massood Y Zadeh"
"40231","ACCT 361","Accounting Information Systems","A01","Fairfax Campus","May 19, 2008 - Jun 20, 2008","MTWR","12:00 pm - 2:15 pm","Robinson Hall B111","Lecture","Constance M Hylton"
"40232","ACCT 411","Advanced Managerial Accounting","A01","Fairfax Campus","May 19, 2008 - Jun 20, 2008","MWF","7:00 pm - 10:05 pm","Robinson Hall B111","Lecture","Tracy Renee Bolo McMichael"
"40233","ACCT 461","Assurance and Audit Services","A01","Fairfax Campus","May 19, 2008 - Jun 20, 2008","TR","7:00 pm - 10:05 pm","DNU Science Technology II 7","Lecture","Keith L Jones","May 19, 2008 - Jun 20, 2008","S","9:00 am - 12:05 pm","DNU Science Technology II 7","Lecture","TBA"
"40234","ACCT 472","Govt/Not-for-Profit Accounting","C01","Fairfax Campus","Jun 30, 2008 - Aug 04, 2008","MWF","7:00 pm - 10:05 pm","Robinson Hall B218","Lecture","Tracy Renee Bolo McMichael"
"40235","ACCT 743","Corporate Financial Reporting","X01","Fairfax Campus","Jun 02, 2008 - Jul 17, 2008","MW","7:00 pm - 10:00 pm","DNU Student Union II SOM3","Seminar","Partha Sengupta"
"40205","ANTH 114","Intro to Cultural Anthropology","A01","Fairfax Campus","May 19, 2008 - Jun 20, 2008","MTWR","12:00 pm - 2:15 pm","Robinson Hall B202","Lecture","Susan R Trencher"
"40206","ANTH 332","Cult in Comparative Perspectiv","A01","Fairfax Campus","May 19, 2008 - Jun 20, 2008","MTWR","9:30 am - 11:45 am","Robinson Hall B202","Lecture","Susan R Trencher"
"40429","ARAB 110","Elementary Arabic","B01","Fairfax Campus","Jun 02, 2008 - Jul 24, 2008","MTWR","8:30 am - 12:00 pm","Robinson Hall A210","Lecture","Rana Alkhatib"
"40430","ARAB 210","Intermediate Arabic","C01","Fairfax Campus","Jun 30, 2008 - Aug 04, 2008","MTWR","9:30 am - 11:45 am","Robinson Hall A250","Lecture","Sana Nail Hilmi"
"41168","ARTH 103","Introduction to Architecture","A02","Fairfax Campus","May 19, 2008 - Jun 20, 2008","MTWR","12:00 pm - 2:15 pm","Fine Arts Building DNU B110","Lecture","Lisa Passaglia Bauman"
"41167","ARTH 200","Survey of Western Art","A02","Fairfax Campus","May 19, 2008 - Jun 20, 2008","MTWR","9:30 am - 11:45 am","Fine Arts Building DNU B110","Lecture","Maureen M Guignon"
"40090","ARTH 201","Survey of Western Art","C01","Fairfax Campus","Jun 30, 2008 - Aug 04, 2008","MTWRF","2:30 pm - 4:30 pm","Fine Arts Building DNU B110","Lecture","Maureen M Guignon"
"40091","ARTH 319","Art of Ancient Near East","C01","Fairfax Campus","Jun 30, 2008 - Aug 04, 2008","MTWR","12:00 pm - 2:15 pm","Fine Arts Building DNU B110","Lecture","Richard S Mason"
"40093","ARTH 374","Art Now","C01","Fairfax Campus","Jun 30, 2008 - Aug 04, 2008","MTWR","9:30 am - 11:45 am","Fine Arts Building DNU B110","Lecture","Heather Arrington Bowling"
"40092","ARTH 394","The Museum","C01","Fairfax Campus","Jun 30, 2008 - Aug 04, 2008","MTWR","12:00 pm - 2:15 pm","Enterprise Hall 173","Lecture","Lawrence E Butler"
"40014","ARTH 399","Special Topics History of Art","A01","Fairfax Campus","May 19, 2008 - Jun 20, 2008","MTWRF","2:30 pm - 4:30 pm","Fine Arts Building DNU B110","Lecture","Maureen M Guignon"
"40089","ARTH 699","Uses & Misuses of Photography","B01","Fairfax Campus","Jun 02, 2008 - Jul 24, 2008","TR","7:20 pm - 10:00 pm","Innovation Hall 137","Seminar","Nicole Hudgins"
"40602","AVT 104","Studio Fundamentals I","C01","Fairfax Campus","Jun 30, 2008 - Aug 04, 2008","MTWRF","9:30 am - 1:30 pm","Fine Arts Building DNU B100","Studio","Jeffrey S Sapsford"
"40604","AVT 180","Computers in Creative Arts","C01","Fairfax Campus","Jun 30, 2008 - Aug 04, 2008","MTWR","9:30 am - 11:45 am","Fine Arts Building DNU B208","Studio","Narendra D Ratnapala"
"40595","AVT 215","Typography","B01","Fairfax Campus","Jun 02, 2008 - Jul 24, 2008","MW","4:30 pm - 8:00 pm","Fine Arts Building DNU B208","Studio","Anne C Kerns"
"40603","AVT 222","Drawing I","C01","Fairfax Campus","Jun 30, 2008 - Aug 04, 2008","MTWRF","9:30 am - 1:30 pm","Fine Arts Building DNU B111","Studio","Glen B Kessler"
"40598","AVT 252","Photography I","B01","Fairfax Campus","Jun 02, 2008 - Jul 24, 2008","TR","4:30 pm - 8:00 pm","Fine Arts Building DNU B213","Studio","Peggy Feerick"
"40599","AVT 253","Intro to Digital Photography","B01","Fairfax Campus","Jun 02, 2008 - Jul 24, 2008","MW","4:30 pm - 8:00 pm","Innovation Hall 129","Studio","Kelly A Carr"
"40600","AVT 280","Introduction to Digital Art","B01","Fairfax Campus","Jun 02, 2008 - Jul 24, 2008","TR","4:30 pm - 8:00 pm","Fine Arts Building DNU B206","Studio","Scott M Martin"
