"40439","ACCT 203","Survey of Accounting","A01","Fairfax Campus","May 19, 2014 - Jun 27, 2014","MTWR","11:30 am - 1:20 pm","Merten Hall 1200","Lecture","Syed Hasan"
"41311","ACCT 203","Survey of Accounting","A02","Fairfax Campus","May 19, 2014 - Jun 27, 2014"," ","TBA","On-line/Internet NET","Lecture","Constance M Hylton","Jun 09, 2014 - Jun 09, 2014","M","7:00 am - 9:45 am","Planetary Hall 212","Lecture","TBA","Jun 27, 2014 - Jun 27, 2014","F","7:00 am - 9:45 am","Planetary Hall 212","Lecture","TBA"
"40126","ACCT 203","Survey of Accounting","C01","Fairfax Campus","Jun 30, 2014 - Aug 08, 2014","TR","7:00 pm - 9:40 pm","Exploratory Hall L003","Lecture","Paul T Harley","Jun 30, 2014 - Aug 08, 2014","S","9:00 am - 11:40 am","Exploratory Hall L003","Lecture","TBA"
"40093","ACCT 301","Financial Acct/Mangerl Dec-Mkg","A01","Fairfax Campus","May 19, 2014 - Jun 27, 2014","MTWR","11:30 am - 1:20 pm","East 201","Lecture","Rick C Warne"
"41203","ACCT 301","Financial Acct/Mangerl Dec-Mkg","A02","Fairfax Campus","May 19, 2014 - Jun 27, 2014","TR","7:00 pm - 9:40 pm","Exploratory Hall L003","Lecture","Janet A Faughnan","May 19, 2014 - Jun 27, 2014","S","9:00 am - 11:40 am","Exploratory Hall L003","Lecture","TBA"
"42137","ACCT 301","Financial Acct/Mangerl Dec-Mkg","C02","Fairfax Campus","Jun 30, 2014 - Aug 08, 2014","TR","4:00 pm - 6:40 pm","Robinson Hall B104","Lecture","Gary D Brooks","Jun 30, 2014 - Aug 08, 2014","S","12:00 pm - 2:40 pm","Robinson Hall B104","Lecture","TBA"
"40337","ACCT 311","Managerial and Cost Accounting","A01","Fairfax Campus","May 19, 2014 - Jun 27, 2014","MTWR","11:30 am - 1:20 pm","Planetary Hall 212","Lecture","Janet A Faughnan"
"40095","ACCT 331","Intermediate Financial Acct I","X01","Fairfax Campus","May 28, 2014 - Jun 24, 2014","MWF","1:00 pm - 4:00 pm","Nguyen Engineering Building 1109","Lecture","Jagadison K Aier","Jun 10, 2014 - Jun 10, 2014","T","4:00 pm - 7:00 pm","Nguyen Engineering Building 1103","Lecture","TBA","Jun 25, 2014 - Jun 25, 2014","W","4:00 pm - 7:00 pm","Nguyen Engineering Building 1109","Lecture","TBA"
"40336","ACCT 331","Intermediate Financial Acct I","X02","Fairfax Campus","May 27, 2014 - Jun 24, 2014","MWF","7:00 pm - 10:00 pm","Music/Theater Building 1005","Lecture","Jagadison K Aier","Jun 10, 2014 - Jun 10, 2014","T","4:00 pm - 7:00 pm","Music/Theater Building 1005","Lecture","TBA","Jun 25, 2014 - Jun 25, 2014","W","4:00 pm - 7:00 pm","Music/Theater Building 1005","Lecture","TBA"
"41201","ACCT 332","Intermediate Financial Acct II","A01","Fairfax Campus","May 19, 2014 - Jun 27, 2014","MTWR","9:30 am - 11:20 am","Merten Hall 1200","Lecture","Syed Hasan"
"40353","ACCT 332","Intermediate Financial Acct II","C01","Fairfax Campus","Jun 30, 2014 - Aug 08, 2014","MWF","7:00 pm - 9:40 pm","Exploratory Hall L004","Lecture","Gary D Brooks"
"40123","ACCT 351","Taxation/Mngrl Decision Mkg","A01","Fairfax Campus","May 19, 2014 - Jun 27, 2014","TR","7:00 pm - 9:40 pm","Planetary Hall 127","Lecture","Mark W Kotila","May 19, 2014 - Jun 27, 2014","S","9:00 am - 11:40 am","Planetary Hall 127","Lecture","TBA"
"40347","ACCT 351","Taxation/Mngrl Decision Mkg","A02","Internet Campus","May 19, 2014 - Jun 27, 2014"," ","TBA","On-line/Internet NET","Lecture","Anne M Magro"
"41539","ACCT 361","Accounting Information Systems","X01","Fairfax Campus","May 19, 2014 - Aug 08, 2014"," ","TBA","On-line/Internet NET","Lecture","Karen A Kitching","Jun 27, 2014 - Jun 27, 2014","F","4:00 pm - 5:30 pm","Innovation Hall 129","Lecture","TBA","Aug 08, 2014 - Aug 08, 2014","F","4:00 pm - 7:00 pm","Innovation Hall 129","Lecture","TBA"
"40273","ACCT 461","Assurance and Audit Services","A01","Fairfax Campus","May 19, 2014 - Jun 27, 2014","MTWR","9:30 am - 11:20 am","Enterprise Hall 274","Lecture","Keith L Jones"
"40717","ACCT 461","Assurance and Audit Services","A02","Fairfax Campus","May 19, 2014 - Jun 27, 2014","MTWR","11:30 am - 1:20 pm","Robinson Hall A111","Lecture","Keith L Jones"
"40401","ACCT 461","Assurance and Audit Services","C01","Fairfax Campus","Jun 30, 2014 - Aug 08, 2014","MTWR","9:30 am - 11:20 am","Merten Hall 1200","Lecture","Robert J Pawlewicz"
"41022","ACCT 472","Govt/Not-for-Profit Accounting","A01","Fairfax Campus","May 19, 2014 - Jun 27, 2014","TR","4:00 pm - 6:40 pm","Robinson Hall B104","Lecture","Syed Hasan","May 19, 2014 - Jun 27, 2014","S","12:00 pm - 2:40 pm","Robinson Hall B104","Lecture","TBA"
"42236","ACCT 701","Business Valuation","X01","Fairfax Campus","May 27, 2014 - Jul 03, 2014","MWF","4:00 pm - 6:40 pm","Robinson Hall B224","Lecture","Gnanakumar Visvanathan"
"40910","ACCT 737","Fraud and the Law","B01","Fairfax Campus","Jun 02, 2014 - Jul 22, 2014","TR","7:20 pm - 10:00 pm","Enterprise Hall 173","Lecture","Jesse R Morton, Peter C King"
"42152","ACCT 795","Global Accounting Environment","A01","Study Abroad Campus","May 18, 2014 - May 24, 2014","MTWRFS","TBA","Off-campus Location OCL","Lecture","Jagadison K Aier","May 25, 2014 - Jun 27, 2014","MTWRFS","TBA","Off-campus Location OCL","Lecture","TBA"
"40734","ANTH 332","Cultures Comparative Perspectv","A01","Fairfax Campus","May 19, 2014 - Jun 27, 2014","TR","7:00 pm - 9:40 pm","Robinson Hall B202","Lecture","Susan R Trencher","May 19, 2014 - Jun 27, 2014","S","9:00 am - 11:40 am","Robinson Hall B202","Lecture","TBA"
"41974","ANTH 399","Forensic Anthropology","B01","Fairfax Campus","Jun 02, 2014 - Jul 22, 2014","MW","4:30 pm - 7:10 pm","Robinson Hall A410","Lecture","Haagen Klaus"
"42394","ANTH 499","Independent Research","I01","Fairfax Campus","May 19, 2014 - Aug 08, 2014"," ","TBA","TBA","Independent Study","Satsuki Takahashi"
"41779","AIT 685","Capstone Seminar","X01","Internet Campus","May 19, 2014 - Jul 30, 2014"," ","TBA","On-line/Internet NET","Seminar","Robert T Quinn"
"40869","ARTH 201","Survey of Western Art","A01","Fairfax Campus","May 19, 2014 - Jun 27, 2014","MTWR","9:30 am - 11:20 am","Music/Theater Building 1007","Lecture","Katherine Roeder"
"42756","ARTH 201","Survey of Western Art","C01","Fairfax Campus","Jun 30, 2014 - Aug 08, 2014","MTWR","11:30 am - 1:20 pm","Robinson Hall B113","Lecture","Svitlana Shiells"
"40355","ARTH 374","Art Now","A01","Fairfax Campus","May 19, 2014 - Jun 27, 2014","MTWR","1:30 pm - 3:20 pm","Robinson Hall B113","Lecture","Nicole De Armendi"
"41855","ARTH 394","The Museum","A03","Fairfax Campus","May 19, 2014 - Jun 27, 2014","MTWR","1:30 pm - 3:20 pm","Thompson Hall 1017","Lecture","Lawrence E Butler"
"41448","ARTH 399","Celtic Art","B01","Fairfax Campus","Jun 02, 2014 - Jul 22, 2014","MW","7:20 pm - 10:00 pm","Planetary Hall 120","Lecture","Laura McCloskey Wolfe"
"41450","ARTH 399","Art of Comics","B02","Fairfax Campus","Jun 02, 2014 - Jul 22, 2014","TR","4:30 pm - 7:10 pm","Planetary Hall 120","Lecture","Katherine Roeder"
"41856","ARTH 594","The Museum","A03","Fairfax Campus","May 19, 2014 - Jun 27, 2014","MTWR","1:30 pm - 3:20 pm","Thompson Hall 1017","Lecture","Lawrence E Butler"
"42058","ARTH 599","Art of Louis Comfort Tiffany","A01","Off-campus/Other Campus","May 19, 2014 - Jun 27, 2014","T","1:00 pm - 4:00 pm","Off-campus Location OCL","Lecture","Lindsy Parrott","May 19, 2014 - Jun 27, 2014","W","10:00 am - 4:00 pm","Off-campus Location OCL","Lecture","Lindsy Parrott"
"40638","AVT 180","New Media in the Creative Arts","A01","Fairfax Campus","May 19, 2014 - Jun 27, 2014","MTWR","11:30 am - 1:20 pm","Art and Design Building 1021","Studio","Gail S White"
"40691","AVT 215","Typography","B01","Fairfax Campus","Jun 02, 2014 - Jul 22, 2014","TR","4:30 pm - 8:00 pm","Art and Design Building 1022","Studio","Jessica P Rodriguez"
"40953","AVT 217","Introduction to Web Design","B01","Fairfax Campus","Jun 02, 2014 - Jul 22, 2014","MW","4:30 pm - 8:00 pm","Art and Design Building 1023","Studio","Paul L Petzrick"
"40291","AVT 222","Drawing I","A01","Fairfax Campus","May 19, 2014 - Jun 27, 2014","MTWRF","10:00 am - 2:00 pm","Art and Design Building 2049","Studio","Chawky Frenn"
"40198","AVT 252","Fundamentals of Photography","B01","Fairfax Campus","Jun 02, 2014 - Jul 22, 2014","TR","4:30 pm - 8:00 pm","Art and Design Building L011","Studio","Kelly A Carr"
"40199","AVT 253","Intro to Digital Photography","B01","Fairfax Campus","Jun 02, 2014 - Jul 22, 2014","MW","4:30 pm - 8:00 pm","Art and Design Building L016","Studio","Peggy Feerick"
"40653","AVT 311","Graph Design Method/Principles","B01","Fairfax Campus","Jun 02, 2014 - Jul 22, 2014","MW","4:30 pm - 8:00 pm","Art and Design Building 1022","Studio","Doris Quinones"
"41081","AVT 313","Editorial Design","B01","Fairfax Campus","Jun 02, 2014 - Jul 22, 2014","TR","4:30 pm - 8:00 pm","Art and Design Building 1020","Studio","Cory Thacker"
"40194","AVT 323","Drawing II","A01","Fairfax Campus","May 19, 2014 - Jun 27, 2014","MTWRF","10:00 am - 2:00 pm","Art and Design Building 2049","Studio","Chawky Frenn"
"40193","AVT 395","Writing for Artists","A01","Fairfax Campus","May 19, 2014 - Jun 27, 2014","MWF","7:00 pm - 9:40 pm","Art and Design Building 1005","Lecture","Laura Zam"
"40195","AVT 422","Drawing III","A01","Fairfax Campus","May 19, 2014 - Jun 27, 2014","MTWRF","10:00 am - 2:00 pm","Art and Design Building 2049","Studio","Chawky Frenn"
"41608","AVT 423","Drawing IV","A01","Fairfax Campus","May 19, 2014 - Jun 27, 2014","MTWRF","10:00 am - 2:00 pm","Art and Design Building 2049","Studio","Chawky Frenn"
"42346","AVT 698","Capstone Project","I01","Fairfax Campus","May 19, 2014 - Aug 08, 2014"," ","TBA","TBA","Independent Study","Mary C Del Popolo"
"41810","AMGT 599","Art and the City","C01","Arlington Campus","Jun 30, 2014 - Aug 08, 2014","TR","7:00 pm - 9:40 pm","Arlington: Founders Hall 476","Lecture","Carole Elizabeth Rosenstein","Jun 30, 2014 - Aug 08, 2014","S","9:00 am - 11:40 am","Arlington: Founders Hall 476","Lecture","TBA"
"41816","AMGT 790","External Internship","I02","Arlington Campus","May 19, 2014 - Aug 08, 2014"," ","TBA","To Be Arranged TBA","Internship","Nicole M Springer"
"41681","EDAT 410","Intro to Assistive Technology","X01","Internet Campus","May 19, 2014 - Jul 14, 2014"," ","TBA","On-line/Internet NET","Lecture","Cindy L George"
"41682","EDAT 510","Intro to Assistive Technology","X01","Internet Campus","May 19, 2014 - Jul 14, 2014"," ","TBA","On-line/Internet NET","Lecture","Cindy L George"
"41686","EDAT 523","Access/Input Modifications","B01","Fairfax Campus","Jun 02, 2014 - Jul 22, 2014"," ","TBA","On-line/Internet NET","Lecture","Cindy L George"
"41688","EDAT 525","Software/Mobile Apps Ind Disab","B01","Internet Campus","Jun 02, 2014 - Jul 22, 2014"," ","TBA","On-line/Internet NET","Lecture","Yoo S Chung"
"41790","EDAT 531","AT in the Workplace","B01","Internet Campus","Jun 02, 2014 - Jul 22, 2014"," ","TBA","On-line/Internet NET","Lecture","Kristine S Neuber"
"41791","EDAT 531","AT in the Workplace","ML1","Mason Online Campus","Jun 02, 2014 - Jul 22, 2014"," ","TBA","On-line/Internet NET","Lecture","Kristine S Neuber"
"40139","ASTR 111","Introductory Astr:Solar System","A01","Fairfax Campus","May 19, 2014 - Jun 27, 2014","TR","4:00 pm - 6:40 pm","Robinson Hall B113","Lecture","Michael E Summers","May 19, 2014 - Jun 27, 2014","S","12:00 pm - 2:40 pm","Robinson Hall B201","Lecture","Michael E Summers"
"42102","ASTR 111","Introductory Astr:Solar System","A03","Fairfax Campus","May 19, 2014 - Jun 27, 2014","MTWR","9:30 am - 11:20 am","Robinson Hall A111","Lecture","Anna Wyczalkowski"
"42103","ASTR 112","Intro Astr Lab: Solar System","2A1","Fairfax Campus","May 19, 2014 - Jun 27, 2014","TR","7:00 pm - 9:50 pm","Planetary Hall 112","Laboratory","Anna Wyczalkowski"
"42114","ASTR 112","Intro Astr Lab: Solar System","2A7","Fairfax Campus","May 19, 2014 - Jun 27, 2014","TR","11:30 am - 2:20 pm","Planetary Hall 112","Laboratory","Anna Wyczalkowski"
"40142","ASTR 113","Intro Astr: Stars/Galax/Univer","C01","Fairfax Campus","Jun 30, 2014 - Aug 08, 2014","TR","4:00 pm - 6:40 pm","Planetary Hall 212","Lecture","Harold A Geller","Jun 30, 2014 - Aug 08, 2014","S","12:00 pm - 2:40 pm","Planetary Hall 224","Lecture","Harold A Geller"
