"11189","ACCT 203","Survey of Accounting","001","Fairfax Campus","Jan 23, 2012 - May 16, 2012","M","12:00 pm - 1:15 pm","Innovation Hall 105","Lecture","Constance M Hylton"
"11190","ACCT 203","Survey of Accounting","002","Fairfax Campus","Jan 23, 2012 - May 16, 2012","W","12:00 pm - 1:15 pm","Innovation Hall 105","Lecture","Constance M Hylton"
"11191","ACCT 203","Survey of Accounting","003","Fairfax Campus","Jan 23, 2012 - May 16, 2012","M","7:20 pm - 10:00 pm","David King Jr. Hall 1006","Lecture","Paul T Harley"
"11192","ACCT 203","Recitation for Lecture 001","301","Fairfax Campus","Jan 23, 2012 - May 16, 2012","T","9:00 am - 10:15 am","Enterprise Hall 173","Recitation","Eileen M. Owen"
"11193","ACCT 203","Recitation for Lecture 001","302","Fairfax Campus","Jan 23, 2012 - May 16, 2012","T","9:00 am - 10:15 am","Enterprise Hall 277","Recitation","Matthew David Snyder"
"11199","ACCT 203","Recitation for Lecture 001","303","Fairfax Campus","Jan 23, 2012 - May 16, 2012","T","10:30 am - 11:45 am","Enterprise Hall 277","Recitation","Matthew David Snyder"
"16355","ACCT 203","Recitation for Lecture 001","304","Fairfax Campus","Jan 23, 2012 - May 16, 2012","T","12:00 pm - 1:15 pm","Enterprise Hall 277","Recitation","Matthew David Snyder"
"11195","ACCT 203","Recitation for Lecture 002","305","Fairfax Campus","Jan 23, 2012 - May 16, 2012","R","9:00 am - 10:15 am","Enterprise Hall 173","Recitation","Cara Ashleigh Shaffer"
"16358","ACCT 203","Recitation for Lecture 002","306","Fairfax Campus","Jan 23, 2012 - May 16, 2012","R","9:00 am - 10:15 am","Enterprise Hall 277","Recitation","Eileen M. Owen"
"16359","ACCT 203","Recitation for Lecture 002","307","Fairfax Campus","Jan 23, 2012 - May 16, 2012","R","10:30 am - 11:45 am","Enterprise Hall 277","Recitation","Charmine Khilji"
"11200","ACCT 203","Recitation for Lecture 002","308","Fairfax Campus","Jan 23, 2012 - May 16, 2012","R","12:00 pm - 1:15 pm","Enterprise Hall 277","Recitation","Cara Ashleigh Shaffer"
"16363","ACCT 204","Honors Survey of Accounting","001","Fairfax Campus","Jan 23, 2012 - May 16, 2012","MW","4:30 pm - 5:45 pm","Enterprise Hall 173","Lecture","Constance M Hylton"
"11217","ACCT 301","Financial Acct/Mangerl Dec-Mkg","001","Fairfax Campus","Jan 23, 2012 - May 16, 2012","MW","7:30 am - 8:45 am","Robinson Hall B228","Lecture","Syed Hasan"
"11202","ACCT 301","Financial Acct/Mangerl Dec-Mkg","002","Fairfax Campus","Jan 23, 2012 - May 16, 2012","MW","9:00 am - 10:15 am","Robinson Hall B201","Lecture","Syed Hasan"
"11203","ACCT 301","Financial Acct/Mangerl Dec-Mkg","003","Fairfax Campus","Jan 23, 2012 - May 16, 2012","MW","10:30 am - 11:45 am","Robinson Hall B201","Lecture","Wagih G Dafashy"
"11204","ACCT 301","Financial Acct/Mangerl Dec-Mkg","004","Fairfax Campus","Jan 23, 2012 - May 16, 2012","MW","12:00 pm - 1:15 pm","Robinson Hall B201","Lecture","Wagih G Dafashy"
"11205","ACCT 301","Financial Acct/Mangerl Dec-Mkg","005","Fairfax Campus","Jan 23, 2012 - May 16, 2012","MW","1:30 pm - 2:45 pm","Innovation Hall 204","Lecture","Janet A Faughnan"
"11211","ACCT 301","Financial Acct/Mangerl Dec-Mkg","006","Fairfax Campus","Jan 23, 2012 - May 16, 2012","MW","3:00 pm - 4:15 pm","Nguyen Engineering Building 1101","Lecture","Kathleen R Roberts"
"11213","ACCT 301","Financial Acct/Mangerl Dec-Mkg","007","Fairfax Campus","Jan 23, 2012 - May 16, 2012","MW","4:30 pm - 5:45 pm","Nguyen Engineering Building 1101","Lecture","Kathleen R Roberts"
"11214","ACCT 301","Financial Acct/Mangerl Dec-Mkg","008","Fairfax Campus","Jan 23, 2012 - May 16, 2012","T","7:20 pm - 10:00 pm","DNU Science Technology I 129","Lecture","Wagih G Dafashy"
"11215","ACCT 301","Financial Acct/Mangerl Dec-Mkg","009","Fairfax Campus","Jan 23, 2012 - May 16, 2012","W","7:20 pm - 10:00 pm","David King Jr. Hall 1006","Lecture","Mark D Chase"
"11216","ACCT 301","Financial Acct/Mangerl Dec-Mkg","010","Fairfax Campus","Jan 23, 2012 - May 16, 2012","R","4:30 pm - 7:10 pm","Art and Design Building 2003","Lecture","Patrick E Walsh"
"11218","ACCT 311","Managerial and Cost Accounting","001","Fairfax Campus","Jan 23, 2012 - May 16, 2012","MW","9:00 am - 10:15 am","Enterprise Hall 173","Lecture","Edward B Douthett"
"11219","ACCT 311","Managerial and Cost Accounting","002","Fairfax Campus","Jan 23, 2012 - May 16, 2012","MW","10:30 am - 11:45 am","Enterprise Hall 173","Lecture","Massood Y Zadeh"
"11221","ACCT 311","Managerial and Cost Accounting","003","Fairfax Campus","Jan 23, 2012 - May 16, 2012","MW","1:30 pm - 2:45 pm","Robinson Hall B111","Lecture","Massood Y Zadeh"
"11223","ACCT 311","Managerial and Cost Accounting","004","Fairfax Campus","Jan 23, 2012 - May 16, 2012","MW","3:00 pm - 4:15 pm","Robinson Hall B111","Lecture","Massood Y Zadeh"
"14696","ACCT 311","Managerial and Cost Accounting","005","Fairfax Campus","Jan 23, 2012 - May 16, 2012","W","7:20 pm - 10:00 pm","Innovation Hall 131","Lecture","Reza Rafi"
"15414","ACCT 331","Intermediate Financial Acct I","001","Fairfax Campus","Jan 23, 2012 - May 16, 2012","MW","10:30 am - 11:45 am","Innovation Hall 136","Lecture","Jagadison K Aier"
"11225","ACCT 331","Intermediate Financial Acct I","002","Fairfax Campus","Jan 23, 2012 - May 16, 2012","MW","12:00 pm - 1:15 pm","Innovation Hall 136","Lecture","Jagadison K Aier"
"11226","ACCT 331","Intermediate Financial Acct I","003","Fairfax Campus","Jan 23, 2012 - May 16, 2012","MW","1:30 pm - 2:45 pm","Robinson Hall B224","Lecture","Wagih G Dafashy"
"11228","ACCT 331","Intermediate Financial Acct I","004","Fairfax Campus","Jan 23, 2012 - May 16, 2012","MW","3:00 pm - 4:15 pm","Innovation Hall 206","Lecture","Jagadison K Aier"
"11231","ACCT 331","Intermediate Financial Acct I","006","Fairfax Campus","Jan 23, 2012 - May 16, 2012","M","7:20 pm - 10:00 pm","Innovation Hall 132","Lecture","William A Gray"
"13249","ACCT 331","Intermediate Financial Acct I","007","Fairfax Campus","Jan 23, 2012 - May 16, 2012","W","7:20 pm - 10:00 pm","Robinson Hall B201","Lecture","Gary D Brooks"
"11236","ACCT 332","Intermediate Financial Acct II","001","Fairfax Campus","Jan 23, 2012 - May 16, 2012","MW","10:30 am - 11:45 am","Art and Design Building 2026","Lecture","Suning Zhang"
"11242","ACCT 332","Intermediate Financial Acct II","002","Fairfax Campus","Jan 23, 2012 - May 16, 2012","MW","12:00 pm - 1:15 pm","Art and Design Building 2026","Lecture","Suning Zhang"
"11243","ACCT 332","Intermediate Financial Acct II","003","Fairfax Campus","Jan 23, 2012 - May 16, 2012","MW","1:30 pm - 2:45 pm","Art and Design Building 2026","Lecture","Suning Zhang"
"11244","ACCT 332","Intermediate Financial Acct II","004","Fairfax Campus","Jan 23, 2012 - May 16, 2012","MW","3:00 pm - 4:15 pm","Innovation Hall 208","Lecture","William A Gray"
"11245","ACCT 332","Intermediate Financial Acct II","005","Fairfax Campus","Jan 23, 2012 - May 16, 2012","M","7:20 pm - 10:00 pm","Robinson Hall A111","Lecture","Matthew G Medlin"
"11248","ACCT 351","Taxation/Mngrl Decision Mkg","001","Fairfax Campus","Jan 23, 2012 - May 16, 2012","MW","12:00 pm - 1:15 pm","Innovation Hall 208","Lecture","Richard G Larsen"
"11249","ACCT 351","Taxation/Mngrl Decision Mkg","002","Fairfax Campus","Jan 23, 2012 - May 16, 2012","MW","1:30 pm - 2:45 pm","Innovation Hall 208","Lecture","Richard G Larsen"
"11251","ACCT 351","Taxation/Mngrl Decision Mkg","003","Fairfax Campus","Jan 23, 2012 - May 16, 2012","MW","9:00 am - 10:15 am","Enterprise Hall 278","Lecture","Richard G Larsen"
"13529","ACCT 351","Taxation/Mngrl Decision Mkg","005","Fairfax Campus","Jan 23, 2012 - May 16, 2012","T","7:20 pm - 10:00 pm","Robinson Hall A123","Lecture","Gary D Dittmer"
"14621","ACCT 351","Taxation/Mngrl Decision Mkg","006","Fairfax Campus","Jan 23, 2012 - May 16, 2012","R","7:20 pm - 10:00 pm","Robinson Hall B222","Lecture","Massood Y Zadeh"
"15160","ACCT 351","Taxation/Mngrl Decision Mkg","007","Fairfax Campus","Jan 23, 2012 - May 16, 2012","W","7:20 pm - 10:00 pm","Enterprise Hall 174","Lecture","Janet A Faughnan"
"11259","ACCT 361","Accounting Information Systems","001","Fairfax Campus","Jan 23, 2012 - May 16, 2012","MW","9:00 am - 10:15 am","Innovation Hall 129","Lecture","Karen A Kitching"
"12649","ACCT 361","Accounting Information Systems","002","Fairfax Campus","Jan 23, 2012 - May 16, 2012","MW","10:30 am - 11:45 am","Innovation Hall 222","Lecture","Heather M Baker"
"11254","ACCT 361","Accounting Information Systems","003","Fairfax Campus","Jan 23, 2012 - May 16, 2012","MW","12:00 pm - 1:15 pm","Innovation Hall 129","Lecture","Karen A Kitching"
"12697","ACCT 361","Accounting Information Systems","004","Fairfax Campus","Jan 23, 2012 - May 16, 2012","MW","1:30 pm - 2:45 pm","Innovation Hall 222","Lecture","Karen A Kitching"
"14632","ACCT 361","Accounting Information Systems","005","Fairfax Campus","Jan 23, 2012 - May 16, 2012","MW","3:00 pm - 4:15 pm","Innovation Hall 222","Lecture","Constance M Hylton"
"16386","ACCT 361","Accounting Information Systems","006","Fairfax Campus","Jan 23, 2012 - May 16, 2012","T","7:20 pm - 10:00 pm","Innovation Hall 129","Lecture","Karen Louise Oberst"
"19781","ACCT 361","Accounting Information Systems","007","Fairfax Campus","Jan 23, 2012 - May 16, 2012","M","7:20 pm - 10:00 pm","Innovation Hall 222","Lecture","Gerald William Litzler"
"11260","ACCT 433","Advanced Financial Accounting","001","Fairfax Campus","Jan 23, 2012 - May 16, 2012","R","7:20 pm - 10:00 pm","Innovation Hall 132","Lecture","Mark A Ingram"
"11261","ACCT 461","Assurance and Audit Services","001","Fairfax Campus","Jan 23, 2012 - May 16, 2012","MW","10:30 am - 11:45 am","University Hall 1201","Lecture","Robert J Pawlewicz"
